"source_path"	"classification"	"repo_owner"	"repo_target_path"	"obsidian_target_folder"	"obsidian_note_title"	"ignored_artifact_target"	"retention_decision"	"privacy_risk"	"referrer_status"	"required_before_move"	"destructive_allowed_now"	"notes"
"docs/superpowers/validation/quant_matrix_real_bundle_v1/inputs/production_acceptance_manifest.tsv"	"repo_relocate"	"docs/superpowers/validation/quant_matrix_real_bundle_v1/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/quant_matrix_real_bundle_v1/inputs/production_acceptance_manifest.tsv"	""	""	""	"keep_contract"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/quant_matrix_real_bundle_v1/quant_matrix_real_bundle_summary.json"	"repo_relocate"	"docs/superpowers/validation/quant_matrix_real_bundle_v1/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/quant_matrix_real_bundle_v1/quant_matrix_real_bundle_summary.json"	""	""	""	"keep_summary"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/quant_matrix_real_bundle_v1/quant_matrix_version/cell_provenance_minimal_fixture.tsv"	"repo_relocate"	"docs/superpowers/validation/quant_matrix_real_bundle_v1/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/quant_matrix_real_bundle_v1/quant_matrix_version/cell_provenance_minimal_fixture.tsv"	""	""	""	"keep_minimal_fixture"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/quant_matrix_real_bundle_v1/quant_matrix_version/cell_provenance_summary.json"	"repo_relocate"	"docs/superpowers/validation/quant_matrix_real_bundle_v1/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/quant_matrix_real_bundle_v1/quant_matrix_version/cell_provenance_summary.json"	""	""	""	"keep_summary"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/quant_matrix_real_bundle_v1/quant_matrix_version/cell_provenance.tsv"	"ignored_externalize"	"docs/superpowers/validation/RETENTION.md"	""	""	""	"local_validation_artifacts/externalized_superpowers_validation/docs/superpowers/validation/quant_matrix_real_bundle_v1/quant_matrix_version/cell_provenance.tsv"	"externalize"	"medium"	"blocked"	"keep tracked summary/regeneration metadata, verify no checker needs full artifact, then copy to ignored externalized artifact storage"	"no"	"classified from validation artifact inventory"
"docs/superpowers/validation/quant_matrix_real_bundle_v1/quant_matrix_version/expected_diff_summary.tsv"	"repo_relocate"	"docs/superpowers/validation/quant_matrix_real_bundle_v1/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/quant_matrix_real_bundle_v1/quant_matrix_version/expected_diff_summary.tsv"	""	""	""	"keep_summary"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/quant_matrix_real_bundle_v1/quant_matrix_version/quant_matrix.tsv"	"repo_relocate"	"docs/superpowers/validation/quant_matrix_real_bundle_v1/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/quant_matrix_real_bundle_v1/quant_matrix_version/quant_matrix.tsv"	""	""	""	"keep_contract"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/quant_matrix_real_bundle_v1/quant_matrix_version/row_summary.tsv"	"repo_relocate"	"docs/superpowers/validation/quant_matrix_real_bundle_v1/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/quant_matrix_real_bundle_v1/quant_matrix_version/row_summary.tsv"	""	""	""	"keep_summary"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/quant_matrix_real_bundle_v1/quant_matrix_version/source_summary.tsv"	"repo_relocate"	"docs/superpowers/validation/quant_matrix_real_bundle_v1/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/quant_matrix_real_bundle_v1/quant_matrix_version/source_summary.tsv"	""	""	""	"keep_summary"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/quant_matrix_real_bundle_v1/readiness/quant_matrix_promotion_readiness_checks.tsv"	"repo_relocate"	"docs/superpowers/validation/quant_matrix_real_bundle_v1/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/quant_matrix_real_bundle_v1/readiness/quant_matrix_promotion_readiness_checks.tsv"	""	""	""	"keep_contract"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/quant_matrix_real_bundle_v1/readiness/quant_matrix_promotion_readiness_summary.json"	"repo_relocate"	"docs/superpowers/validation/quant_matrix_real_bundle_v1/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/quant_matrix_real_bundle_v1/readiness/quant_matrix_promotion_readiness_summary.json"	""	""	""	"keep_summary"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/quant_matrix_real_bundle_v1/review/quant_matrix_review_report_summary.json"	"repo_relocate"	"docs/superpowers/validation/quant_matrix_real_bundle_v1/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/quant_matrix_real_bundle_v1/review/quant_matrix_review_report_summary.json"	""	""	""	"keep_summary"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/quant_matrix_real_bundle_v1/review/quant_matrix_review_report.html"	"repo_keep_current"	"docs/superpowers/validation/RETENTION.md"	"docs/superpowers/validation/quant_matrix_real_bundle_v1/review/quant_matrix_review_report.html"	""	""	""	"keep_human_facing_report"	"low"	"none"	"keep original tracked HTML review report in repo; do not externalize or migrate to Obsidian by default"	"no"	"human-facing validation HTML report"
"docs/superpowers/validation/quant_matrix_real_bundle_v1/review/quant_matrix_review_rows_minimal_fixture.tsv"	"repo_relocate"	"docs/superpowers/validation/quant_matrix_real_bundle_v1/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/quant_matrix_real_bundle_v1/review/quant_matrix_review_rows_minimal_fixture.tsv"	""	""	""	"keep_minimal_fixture"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/quant_matrix_real_bundle_v1/review/quant_matrix_review_rows_summary.json"	"repo_relocate"	"docs/superpowers/validation/quant_matrix_real_bundle_v1/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/quant_matrix_real_bundle_v1/review/quant_matrix_review_rows_summary.json"	""	""	""	"keep_summary"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/quant_matrix_real_bundle_v1/review/quant_matrix_review_rows.tsv"	"ignored_externalize"	"docs/superpowers/validation/RETENTION.md"	""	""	""	"local_validation_artifacts/externalized_superpowers_validation/docs/superpowers/validation/quant_matrix_real_bundle_v1/review/quant_matrix_review_rows.tsv"	"externalize"	"medium"	"blocked"	"keep tracked summary/regeneration metadata, verify no checker needs full artifact, then copy to ignored externalized artifact storage"	"no"	"classified from validation artifact inventory"
"docs/superpowers/validation/quant_matrix_real_bundle_v1/review/quant_matrix_review_summary.json"	"repo_relocate"	"docs/superpowers/validation/quant_matrix_real_bundle_v1/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/quant_matrix_real_bundle_v1/review/quant_matrix_review_summary.json"	""	""	""	"keep_summary"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/quant_matrix_real_bundle_v1/source_artifacts/activation_value_delta.tsv"	"repo_keep_current"	"docs/superpowers/validation/RETENTION.md"	"docs/superpowers/validation/quant_matrix_real_bundle_v1/source_artifacts/activation_value_delta.tsv"	""	""	""	"shrink_later"	"medium"	"blocked"	"focused shrink cleanup before relocation or externalization"	"no"	"classified from validation artifact inventory"
"docs/superpowers/validation/quant_matrix_real_bundle_v1/source_artifacts/seed_guard_decisions.tsv"	"repo_keep_current"	"docs/superpowers/validation/RETENTION.md"	"docs/superpowers/validation/quant_matrix_real_bundle_v1/source_artifacts/seed_guard_decisions.tsv"	""	""	""	"shrink_later"	"medium"	"blocked"	"focused shrink cleanup before relocation or externalization"	"no"	"classified from validation artifact inventory"
"docs/superpowers/validation/quant_matrix_real_bundle_v1/source_artifacts/standard_peak_activation_inputs.tsv"	"repo_keep_current"	"docs/superpowers/validation/RETENTION.md"	"docs/superpowers/validation/quant_matrix_real_bundle_v1/source_artifacts/standard_peak_activation_inputs.tsv"	""	""	""	"shrink_later"	"medium"	"blocked"	"focused shrink cleanup before relocation or externalization"	"no"	"classified from validation artifact inventory"
"docs/superpowers/validation/quant_matrix_real_bundle_v1/source_artifacts/standard_peak_activation_values.tsv"	"repo_keep_current"	"docs/superpowers/validation/RETENTION.md"	"docs/superpowers/validation/quant_matrix_real_bundle_v1/source_artifacts/standard_peak_activation_values.tsv"	""	""	""	"shrink_later"	"medium"	"blocked"	"focused shrink cleanup before relocation or externalization"	"no"	"classified from validation artifact inventory"
"docs/superpowers/validation/RETENTION.md"	"repo_relocate"	"docs/superpowers/validation/RETENTION.md/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/RETENTION.md"	""	""	""	"keep_summary"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/review_decision_log_v1.tsv"	"repo_relocate"	"docs/superpowers/validation/review_decision_log_v1.tsv/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/review_decision_log_v1.tsv"	""	""	""	"keep_contract"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/review_queue_v1.tsv"	"repo_relocate"	"docs/superpowers/validation/review_queue_v1.tsv/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/review_queue_v1.tsv"	""	""	""	"keep_contract"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/reviewer_label_log_v1.tsv"	"repo_relocate"	"docs/superpowers/validation/reviewer_label_log_v1.tsv/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/reviewer_label_log_v1.tsv"	""	""	""	"keep_contract"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
